AirQuality,Alcohol,Ambient,CO,CO2,CO2_E,EW,Humidity,MAC_addr,NO2,NS,Noise,Ozone,Ozone_S,Radiation,SO2,Temp_C,Toluene,UV,VCC,createdAt,elevation,ground_speed,latitude,longitude,objectId,pressure,time,updatedAt
-1,-1,105.666666667,40.3333333333,101.333333333,-1,E,40.8333333333,b8:27:eb:8a:84:f0,353,N,11.6666666667,-1,508.333333333,-1,547.5,19.6666666667,-1,7,5.02,2015-11-03T22:21:49.645Z,-14.7833333333,0.4953716667,37.786038,-122.403425861,8Baaoefjmh,101044.833333,1446589308.59122,2015-11-03T22:21:49.645Z
-1,-1,105,41,101.2,-1,E,41,b8:27:eb:8a:84:f0,356,N,11.2,-1,508.8,-1,548.4,20,-1,6.8,5.028,2015-11-03T22:21:57.851Z,-64.4,0.3882896,37.7862215333,-122.403436833,L4R9Sqc0qj,101049.2,1446589312.75436,2015-11-03T22:21:57.851Z
-1,-1,110,41.3333333333,101.333333333,-1,E,40.8333333333,b8:27:eb:8a:84:f0,351.5,N,13.8333333333,-1,508.333333333,-1,548,19,-1,6.5,5.0283333333,2015-11-03T22:21:57.906Z,-57.45,0.9666433333,37.7861726389,-122.403433556,U33SZggoQj,101047.666667,1446589312.7367,2015-11-03T22:21:57.906Z
-1,-1,95.4,40.2,101.6,-1,E,41.2,b8:27:eb:8a:84:f0,355.8,N,16.6,-1,508.2,-1,547,20,-1,7.8,5.026,2015-11-03T22:22:18.024Z,14.08,0.3900156,37.7859513333,-122.4033851,RTqyaxxJ8P,101044.8,1446589332.80722,2015-11-03T22:22:18.024Z
-1,-1,94.6666666667,40.1666666667,101.666666667,-1,E,41,b8:27:eb:8a:84:f0,355,N,13.5,-1,509.166666667,-1,547.5,20,-1,7.1666666667,5.025,2015-11-03T22:22:18.027Z,10.5833333333,0.4543453333,37.7859827361,-122.403403611,16Ljg0o7CM,101052.5,1446589332.65571,2015-11-03T22:22:18.027Z
-1,-1,90,40.6,101.8,-1,E,41.2,b8:27:eb:8a:84:f0,353.8,N,10.2,-1,507.6,-1,547.8,20,-1,6.8,5.018,2015-11-03T22:22:19.476Z,1.66,0.5193504,37.7859877,-122.403404933,uIqiYgngMU,101057,1446589322.84671,2015-11-03T22:22:19.476Z
-1,-1,87.8333333333,40.5,101.833333333,-1,E,41.1666666667,b8:27:eb:8a:84:f0,320.833333333,N,8.5,-1,508.166666667,-1,548,19.6666666667,-1,8,5.0116666667,2015-11-03T22:22:21.714Z,16.2333333333,0.2372406667,37.7859279583,-122.403371319,aBB3m7cbb5,101041.333333,1446589335.99758,2015-11-03T22:22:21.714Z
-1,-1,86.8,40.6,102,-1,E,41.2,b8:27:eb:8a:84:f0,351.2,N,16.4,-1,507.6,-1,548,19.8,-1,8,5.028,2015-11-03T22:22:21.741Z,17.9,0.2506804,37.7859139333,-122.403364433,i8rV9iDKVD,101045.4,1446589341.10048,2015-11-03T22:22:21.741Z
-1,-1,104.6,40.6,101.6,-1,E,41.6,b8:27:eb:8a:84:f0,358.8,N,18.2,-1,508.2,-1,548,19.6,-1,7,5.026,2015-11-03T22:22:26.106Z,-8.46,0.2162716,37.7860187167,-122.40341775,FexljL1oN8,101051.8,1446589317.795,2015-11-03T22:22:26.106Z
-1,-1,73.8333333333,40,101.666666667,-1,E,41,b8:27:eb:8a:84:f0,320.333333333,N,12.8333333333,-1,508.166666667,-1,547.333333333,20,-1,14,5.0233333333,2015-11-03T22:22:35.440Z,20.4,1.057175,37.7858807222,-122.40335125,Rba0FDUxI6,101038.5,1446589352.86299,2015-11-03T22:22:35.440Z
-1,-1,70,40,101.6,-1,E,41,b8:27:eb:8a:84:f0,354.6,N,10,-1,508.6,-1,548,19.6,-1,17.4,5.016,2015-11-03T22:22:36.520Z,22.72,0.6410396,37.78588885,-122.403351017,i1dsmTkJI6,101039.2,1446589355.98219,2015-11-03T22:22:36.520Z
-1,-1,90.6666666667,40.1666666667,101.333333333,-1,E,41.1666666667,b8:27:eb:8a:84:f0,353.166666667,N,16.3333333333,-1,508.5,-1,547.833333333,19.5,-1,8,5.0216666667,2015-11-03T22:22:37.393Z,19.7333333333,0.3539616667,37.7858967778,-122.403357986,Q1fVXIxdoA,101051.333333,1446589351.18648,2015-11-03T22:22:37.393Z
-1,-1,103.666666667,40.8333333333,101.666666667,-1,E,41.1666666667,b8:27:eb:8a:84:f0,341.166666667,N,11.1666666667,-1,508.166666667,-1,547.833333333,19.6666666667,-1,6,5.0166666667,2015-11-03T22:22:38.239Z,-3.7166666667,1.2018906667,37.7860046389,-122.403411472,5m8MNA0Yqk,101052,1446589318.03861,2015-11-03T22:22:38.239Z
-1,-1,104.166666667,40,101.5,-1,E,41,b8:27:eb:8a:84:f0,358.666666667,N,10.5,-1,456.166666667,-1,547.5,19.3333333333,-1,6.1666666667,5.01,2015-11-03T22:22:54.396Z,28.58,1.0341784,37.7858704667,-122.403342433,ciQH24oFPg,101044.5,1446589373.14645,2015-11-03T22:22:54.396Z
-1,-1,136.2,39.6,101,-1,E,41,b8:27:eb:8a:84:f0,352.2,N,19.4,-1,508.4,-1,547.8,19.2,-1,3,5.006,2015-11-03T22:23:02.980Z,46.2,1.1863104,37.7858061667,-122.403334217,ZkcfOSNae6,101040.6,1446589376.24264,2015-11-03T22:23:02.980Z
-1,-1,102,41,101,-1,E,40.8333333333,b8:27:eb:8a:84:f0,347.666666667,N,16,-1,508.5,-1,547.666666667,19.6666666667,-1,5.5,5.02,2015-11-03T22:23:03.052Z,-72.2,2.1250646667,37.7863355417,-122.403473097,dpNt0R7YRV,101049,1446589313.77508,2015-11-03T22:23:03.052Z
-1,-1,143.8,40.6,101.4,-1,E,40.8,b8:27:eb:8a:84:f0,361.8,N,10,-1,509,-1,548.2,19.2,-1,3,4.998,2015-11-03T22:23:03.078Z,35.56,2.727198,37.7858102167,-122.403340483,qVf50XCKi2,101040.2,1446589377.06546,2015-11-03T22:23:03.078Z
-1,-1,96.6,41,99.6,-1,E,41,b8:27:eb:8a:84:f0,338,N,27.4,-1,508.2,-1,548,19.2,-1,5,4.982,2015-11-03T22:23:17.070Z,54.96,1.785564,37.7857414333,-122.4033393,UU7MvVnwzw,101043.8,1446589396.37436,2015-11-03T22:23:17.070Z
-1,-1,133.166666667,40.5,100.833333333,-1,E,41,b8:27:eb:8a:84:f0,348,N,30.3333333333,-1,508.166666667,-1,548,18.8333333333,-1,3,5.015,2015-11-03T22:23:17.187Z,41.7333333333,0.5497843333,37.7858057222,-122.403341417,wgl5Czw2PH,101038.666667,1446589396.41206,2015-11-03T22:23:17.187Z
-1,-1,122.4,40.2,98.6,-1,E,40.8,b8:27:eb:8a:84:f0,349.6,N,14.6,-1,508,-1,547.8,19.2,-1,3.2,4.984,2015-11-03T22:23:17.191Z,53.48,0.5955016,37.7857543333,-122.4033265,N0Qkd1QWUi,101041,1446589396.40361,2015-11-03T22:23:17.191Z
-1,-1,129.666666667,40.5,99.1666666667,-1,E,41,b8:27:eb:8a:84:f0,351.333333333,N,16.6666666667,-1,510,-1,548.166666667,19.1666666667,-1,3.1666666667,4.9933333333,2015-11-03T22:23:17.298Z,50.9333333333,2.6901693333,37.785769875,-122.403317764,0k18jKqw0q,101048.166667,1446589391.48101,2015-11-03T22:23:17.298Z
-1,-1,97,40.8333333333,99,-1,E,41.3333333333,b8:27:eb:8a:84:f0,327.666666667,N,14,-1,508.5,-1,547.166666667,19.3333333333,-1,4.3333333333,4.9983333333,2015-11-03T22:23:17.407Z,54.3166666667,0.5325583333,37.7857483056,-122.403341375,SSbup8sMFl,101044.333333,1446589391.48869,2015-11-03T22:23:17.407Z
-1,-1,105.166666667,41.1666666667,100.666666667,-1,E,41.1666666667,b8:27:eb:8a:84:f0,329.666666667,N,19,-1,508.333333333,-1,547.5,20,-1,3.6666666667,5.0083333333,2015-11-03T22:23:34.286Z,57.86,0.446288,37.7857519833,-122.403320033,gzub1x4Zk3,101048.166667,1446589411.88776,2015-11-03T22:23:34.286Z
-1,-1,91.4,41.2,101.4,-1,E,41.2,b8:27:eb:8a:84:f0,369.4,N,14.8,-1,508.4,-1,548.6,20,-1,5.8,5.016,2015-11-03T22:23:35.821Z,61.26,0.6579848,37.7857616,-122.4033121,JdEUPvrChl,101047.6,1446589411.8813,2015-11-03T22:23:35.821Z
-1,-1,90.1666666667,41,101,-1,E,41.3333333333,b8:27:eb:8a:84:f0,355.5,N,16.5,-1,508.166666667,-1,547.833333333,20,-1,5.3333333333,5.015,2015-11-03T22:23:37.450Z,60.8,0.7018706667,37.7857638056,-122.403313833,sVcFs26nYH,101042.666667,1446589416.61398,2015-11-03T22:23:37.450Z
-1,-1,91.3333333333,41,101.666666667,-1,E,41,b8:27:eb:8a:84:f0,337.833333333,N,14.1666666667,-1,509.5,-1,548.166666667,20,-1,5.1666666667,5.0133333333,2015-11-03T22:23:37.452Z,60.7,0.2991323333,37.7857723333,-122.403304056,dW2sL6LfPe,101046.333333,1446589416.99871,2015-11-03T22:23:37.452Z
-1,-1,108.4,41.2,102,-1,E,41,b8:27:eb:8a:84:f0,337.4,N,14.6,-1,509,-1,548.2,20,-1,5,5.02,2015-11-03T22:23:43.152Z,60.18,0.261066,37.7857848,-122.403294883,TPPhB3SATi,101048,1446589421.2614,2015-11-03T22:23:43.152Z
-1,-1,98,42,102,-1,E,41,b8:27:eb:8a:84:f0,345.5,N,16.6666666667,-1,507.666666667,-1,548.5,19.5,-1,4.6666666667,5.0283333333,2015-11-03T22:23:47.010Z,60.4166666667,0.7199763333,37.7857813889,-122.403284889,Ywtog25Kn8,101044.333333,1446589426.40899,2015-11-03T22:23:47.010Z
-1,-1,98.2,41,102,-1,E,41,b8:27:eb:8a:84:f0,352.8,N,12.4,-1,508.4,-1,548,19.6,-1,4,5.028,2015-11-03T22:23:52.798Z,59.58,0.5580964,37.7857795667,-122.4032799,vju64AwRu7,101043.8,1446589431.31478,2015-11-03T22:23:52.798Z
-1,-1,98.6666666667,41.1666666667,102,-1,E,41,b8:27:eb:8a:84:f0,342.166666667,N,15.5,-1,508.166666667,-1,547.833333333,19.3333333333,-1,4,5.0333333333,2015-11-03T22:23:56.959Z,59.24,0.424154,37.7857800167,-122.403279967,hMxamhZEgi,101044.833333,1446589436.3774,2015-11-03T22:23:56.959Z
-1,-1,100.5,41.3333333333,102,-1,E,41,b8:27:eb:8a:84:f0,338,N,15.8333333333,-1,508.333333333,-1,547.666666667,19.5,-1,4,5.03,2015-11-03T22:24:07.451Z,58.7833333333,0.4020963333,37.7858021667,-122.403275903,9EbqDzdqDn,101049.666667,1446589446.88832,2015-11-03T22:24:07.451Z
-1,-1,98.4,41.2,101.8,-1,E,40.8,b8:27:eb:8a:84:f0,358.8,N,13.8,-1,508.8,-1,547.8,18.8,-1,4,5.024,2015-11-03T22:24:08.077Z,58.34,1.4418836,37.7857956,-122.403278333,bGYdVGpyOT,101046.4,1446589441.36589,2015-11-03T22:24:08.077Z
-1,-1,101,41.5,101.833333333,-1,E,41.1666666667,b8:27:eb:8a:84:f0,314.833333333,N,15.3333333333,-1,507.666666667,-1,547.666666667,19.6666666667,-1,4,5.02,2015-11-03T22:24:14.654Z,59.42,0.2639476,37.7858045333,-122.4032802,pkBGkIKI95,101046.833333,1446589451.56445,2015-11-03T22:24:14.654Z
-1,-1,102,41.6,101.8,-1,E,41,b8:27:eb:8a:84:f0,350.8,N,16.2,-1,509,-1,547.8,19.2,-1,4,5.016,2015-11-03T22:24:16.672Z,49.56,0.3932824,37.7858143,-122.403299467,V9OrcjjIKh,101046,1446589456.17919,2015-11-03T22:24:16.672Z
-1,-1,98.6666666667,42,101.5,-1,E,41,b8:27:eb:8a:84:f0,358,N,12,-1,507.666666667,-1,547.5,19.5,-1,4,5.0333333333,2015-11-03T22:24:33.575Z,48.6666666667,0.1763743333,37.7858158056,-122.403303306,Enrhq2xk4I,101043.333333,1446589471.66322,2015-11-03T22:24:33.575Z
-1,-1,108.833333333,41.5,102.333333333,-1,E,40.8333333333,b8:27:eb:8a:84:f0,335,N,14.1666666667,-1,508.833333333,-1,547.833333333,19,-1,4,5.0283333333,2015-11-03T22:24:33.580Z,47.2,0.3284724,37.7858025333,-122.403297067,XMEYaG3a8m,101042.333333,1446589471.64739,2015-11-03T22:24:33.580Z
-1,-1,101.6,41.6,102,-1,E,41,b8:27:eb:8a:84:f0,344.2,N,11.8,-1,509.2,-1,547.8,19.2,-1,4,5.04,2015-11-03T22:24:33.586Z,47.74,0.2766444,37.7858088333,-122.403304517,B6zFG3f4eQ,101047.4,1446589471.67982,2015-11-03T22:24:33.586Z
-1,-1,120.4,41,101.8,-1,E,41,b8:27:eb:8a:84:f0,349,N,8.8,-1,508.8,-1,547.6,18.8,-1,4.8,5.002,2015-11-03T22:24:36.977Z,46.02,0.3187724,37.7858040333,-122.40328505,gmLwAktnIv,101041,1446589476.3504,2015-11-03T22:24:36.977Z
-1,-1,66.3333333333,41.6666666667,101.666666667,-1,E,41,b8:27:eb:8a:84:f0,341.166666667,N,18,-1,509,-1,548,18.8333333333,-1,4.5,5.025,2015-11-03T22:25:03.583Z,44.275,0.237866,37.7857934167,-122.403305458,mQIqCysHEi,101038.5,1446589501.2311,2015-11-03T22:25:03.583Z
-1,-1,92,41.1666666667,101.5,-1,E,40.8333333333,b8:27:eb:8a:84:f0,342.166666667,N,18.1666666667,-1,508.833333333,-1,548.166666667,18.6666666667,-1,4.3333333333,4.9933333333,2015-11-03T22:25:03.739Z,45.15,0.2577016667,37.7858007222,-122.403280833,DGxMnktSgB,101039.333333,1446589501.91615,2015-11-03T22:25:03.739Z
-1,-1,69.2,41.8,102,-1,E,41,b8:27:eb:8a:84:f0,342.4,N,11.8,-1,508.8,-1,548,19,-1,4.2,5.008,2015-11-03T22:25:03.770Z,44.7,0.2440468,37.7857947,-122.403286683,Wf0gxBBEe6,101039,1446589501.92672,2015-11-03T22:25:03.770Z
-1,-1,66.6,41.4,101.6,-1,E,41,b8:27:eb:8a:84:f0,347.4,N,10.6,-1,509,-1,547.6,19,-1,4,5.004,2015-11-03T22:25:03.901Z,43.9,0.85186,37.7857983333,-122.403275333,iLhi9OsdRF,101043.2,1446589502.44257,2015-11-03T22:25:03.901Z
-1,-1,71.6666666667,41.3333333333,102,-1,E,41,b8:27:eb:8a:84:f0,336.833333333,N,12.1666666667,-1,508.5,-1,547.833333333,18.8333333333,-1,4,5.0133333333,2015-11-03T22:25:07.080Z,44,0.4501723333,37.7857992222,-122.40329775,vJMcRcpzoM,101040.666667,1446589506.36399,2015-11-03T22:25:07.080Z
-1,-1,76.3333333333,41.3333333333,101.666666667,-1,E,41,b8:27:eb:8a:84:f0,341.333333333,N,17.5,-1,508.5,-1,547.666666667,19,-1,4,5.0116666667,2015-11-03T22:25:13.519Z,43.8833333333,0.9683103333,37.78580325,-122.403256417,5lnhzbA1eH,101039.666667,1446589511.24044,2015-11-03T22:25:13.519Z
-1,-1,65.2,41.2,101.8,-1,E,41,b8:27:eb:8a:84:f0,339,N,15.4,-1,508.2,-1,548,18.6,-1,4.8,5.012,2015-11-03T22:25:13.659Z,43.9,0.442714,37.78579895,-122.40327015,a647ZvPHiB,101040.2,1446589511.29117,2015-11-03T22:25:13.659Z
-1,-1,67,41,101.6,-1,E,40.8,b8:27:eb:8a:84:f0,345.6,N,16.4,-1,508,-1,548.2,18.4,-1,6,5.004,2015-11-03T22:25:27.495Z,44.14,0.17587,37.7857814,-122.40328615,i63ywv8dAg,101045.8,1446589521.33321,2015-11-03T22:25:27.495Z
-1,-1,64.1666666667,41,102,-1,E,40.8333333333,b8:27:eb:8a:84:f0,330.166666667,N,19.8333333333,-1,508.666666667,-1,548.166666667,18.6666666667,-1,5.6666666667,5.0183333333,2015-11-03T22:25:28.020Z,44.3,0.4557836667,37.7857737778,-122.403297,v6yzsqOtPY,101046.333333,1446589526.85521,2015-11-03T22:25:28.020Z
-1,-1,64.8333333333,41,101.833333333,-1,E,40.6666666667,b8:27:eb:8a:84:f0,342.166666667,N,11.8333333333,-1,507.833333333,-1,547.5,18.8333333333,-1,6,5.0083333333,2015-11-03T22:25:28.021Z,43.9833333333,0.2452783333,37.7857935,-122.403279389,0ynu8Y9RNl,101041.833333,1446589521.62248,2015-11-03T22:25:28.021Z
-1,-1,66.3333333333,40.8333333333,102.833333333,-1,E,41,b8:27:eb:8a:84:f0,346.333333333,N,13.8333333333,-1,508.333333333,-1,548.166666667,19.1666666667,-1,4,5.02,2015-11-03T22:25:36.919Z,44.65,0.2366236667,37.7857659722,-122.403293417,ZPGNiF5ER4,101043.166667,1446589536.27121,2015-11-03T22:25:36.919Z
-1,-1,65.2,41,102,-1,E,41,b8:27:eb:8a:84:f0,338.4,N,17.6,-1,507.6,-1,548,19,-1,4.2,5.026,2015-11-03T22:25:37.289Z,44.42,1.2809216,37.7857633667,-122.403294383,nAj8oko1kE,101044.2,1446589536.67147,2015-11-03T22:25:37.289Z
-1,-1,65.8,41,102.8,-1,E,41,b8:27:eb:8a:84:f0,351.6,N,13.4,-1,508.8,-1,548,18.6,-1,4.8,5.018,2015-11-03T22:25:49.219Z,45,0.2313428,37.7857726167,-122.403286083,b0mqAHpEF4,101042.8,1446589542.59702,2015-11-03T22:25:49.219Z
-1,-1,103.833333333,41,102.666666667,-1,E,41.3333333333,b8:27:eb:8a:84:f0,354.666666667,N,13.8333333333,-1,508.666666667,-1,548,19,-1,4,5.0233333333,2015-11-03T22:25:53.043Z,46.2,0.3618786667,37.7857772778,-122.403287583,yRS9T701yw,101045.5,1446589552.48478,2015-11-03T22:25:53.043Z
-1,-1,109,40.4,102.8,-1,E,41,b8:27:eb:8a:84:f0,340.4,N,9.6,-1,508.8,-1,548.2,19,-1,4.2,5.014,2015-11-03T22:25:57.383Z,46.4,0.3554068,37.7857784667,-122.403280683,JpIi5fql0A,101044.8,1446589556.82621,2015-11-03T22:25:57.383Z
-1,-1,89.1666666667,41,102.5,-1,E,41.3333333333,b8:27:eb:8a:84:f0,333.5,N,10.6666666667,-1,509,-1,548,19.1666666667,-1,4.3333333333,5.0183333333,2015-11-03T22:26:03.571Z,45.6666666667,0.236753,37.7857748194,-122.403285625,8JsJfIBO4X,101046,1446589561.71399,2015-11-03T22:26:03.571Z
-1,-1,64.1666666667,40.8333333333,102.333333333,-1,E,41,b8:27:eb:8a:84:f0,345.833333333,N,20.6666666667,-1,508.833333333,-1,548,19.3333333333,-1,5.5,5.0216666667,2015-11-03T22:26:08.210Z,46.1166666667,0.0972693333,37.7857839444,-122.403279222,W2mPEYRvhF,101041,1446589561.3748,2015-11-03T22:26:08.210Z
-1,-1,66.8,41,102.8,-1,E,41,b8:27:eb:8a:84:f0,328.6,N,14.6,-1,508.4,-1,548,19.6,-1,5,5.026,2015-11-03T22:26:08.294Z,45.32,0.1991376,37.7857862333,-122.40328885,txgCRQZDhD,101041.4,1446589566.99357,2015-11-03T22:26:08.294Z
-1,-1,74.8333333333,41,103,-1,E,41.1666666667,b8:27:eb:8a:84:f0,353.5,N,16.8333333333,-1,508,-1,548.166666667,19.1666666667,-1,5.3333333333,5.02,2015-11-03T22:26:12.180Z,44.5333333333,0.1793466667,37.7857895278,-122.403303028,IqHqWf6uOy,101040.833333,1446589571.54783,2015-11-03T22:26:12.180Z
-1,-1,86.8,41,102.8,-1,E,41,b8:27:eb:8a:84:f0,347.2,N,14.6,-1,508.6,-1,547.4,19.4,-1,4.8,5.032,2015-11-03T22:26:17.639Z,43.52,0.1544432,37.7857895,-122.403312333,SBacXXFrEs,101040.4,1446589576.76624,2015-11-03T22:26:17.639Z
-1,-1,104.666666667,40.6666666667,102.666666667,-1,E,40.8333333333,b8:27:eb:8a:84:f0,345,N,15.5,-1,507.666666667,-1,548,19.1666666667,-1,4.1666666667,4.99,2015-11-03T22:26:23.141Z,42.3166666667,0.8965173333,37.7857938889,-122.403308139,BegP566POx,101041.833333,1446589581.8846,2015-11-03T22:26:23.141Z
-1,-1,131.4,41,101.8,-1,E,41.2,b8:27:eb:8a:84:f0,341,N,14.8,-1,508.6,-1,547.6,19.4,-1,4,4.974,2015-11-03T22:26:27.338Z,43.22,1.0608276,37.7857948667,-122.4033729,uTzAL2a4Uu,101043.8,1446589586.45385,2015-11-03T22:26:27.338Z
-1,-1,55.8333333333,41,100.833333333,-1,E,41,b8:27:eb:8a:84:f0,345.333333333,N,22.5,-1,508.5,-1,548,19,-1,6.6666666667,4.9866666667,2015-11-03T22:26:38.318Z,35.5333333333,0.766222,37.7857679722,-122.403357278,gcUH1CI1O7,101039.833333,1446589597.11715,2015-11-03T22:26:38.318Z
-1,-1,57.2,41,101.4,-1,E,41.2,b8:27:eb:8a:84:f0,337,N,21.2,-1,507.8,-1,547.4,18.8,-1,7,4.99,2015-11-03T22:26:43.121Z,22.7,0.4676076,37.7857793833,-122.403346567,tgyGDIcHvW,101039,1446589601.7436,2015-11-03T22:26:43.121Z
-1,-1,50.5,41,100.833333333,-1,E,41,b8:27:eb:8a:84:f0,337.5,N,14.6666666667,-1,509,-1,548.166666667,19.3333333333,-1,6,4.9733333333,2015-11-03T22:26:43.122Z,44.1166666667,0.850034,37.7857815556,-122.403387625,pVtwqaqCUA,101041.5,1446589601.75286,2015-11-03T22:26:43.122Z
-1,-1,73.3333333333,41,101.166666667,-1,E,41,b8:27:eb:8a:84:f0,341.5,N,17.5,-1,509.5,-1,548.333333333,19.3333333333,-1,6.6666666667,4.9883333333,2015-11-03T22:26:47.023Z,22.9,0.3670023333,37.7857789167,-122.40334625,dX7gK7uoEC,101040.5,1446589605.97909,2015-11-03T22:26:47.023Z
-1,-1,89.2,41,101,-1,E,40.6,b8:27:eb:8a:84:f0,335.4,N,19.8,-1,508,-1,548,18.6,-1,6.4,4.984,2015-11-03T22:27:08.238Z,28.02,1.6136368,37.7858155833,-122.4033364,Al2yPL8gjR,101037,1446589626.8143,2015-11-03T22:27:08.238Z
-1,-1,74.8333333333,41.3333333333,101,-1,E,41,b8:27:eb:8a:84:f0,336.666666667,N,15.8333333333,-1,508.666666667,-1,548.666666667,19.1666666667,-1,7.5,4.9833333333,2015-11-03T22:27:08.240Z,15,2.5303012,37.7858371333,-122.403384767,N1hFIgEZXa,101033.666667,1446589626.79151,2015-11-03T22:27:08.240Z
-1,-1,94.8,41,101,-1,E,41,b8:27:eb:8a:84:f0,346.6,N,9.6,-1,508.6,-1,548.4,19,-1,4.8,4.968,2015-11-03T22:27:08.240Z,20.06,0.295664,37.78579175,-122.40334145,emPvg3nlm3,101036.4,1446589626.80613,2015-11-03T22:27:08.240Z
-1,-1,107.833333333,41,100.833333333,-1,E,40.6666666667,b8:27:eb:8a:84:f0,350.166666667,N,12.6666666667,-1,508.5,-1,547.666666667,18.6666666667,-1,5.6666666667,4.9816666667,2015-11-03T22:27:08.590Z,20.3833333333,0.242806,37.7858045833,-122.403339583,LYczxD7cNu,101038.333333,1446589616.80624,2015-11-03T22:27:08.590Z
-1,-1,53.8,41,102,-1,E,41,b8:27:eb:8a:84:f0,337,N,10.8,-1,507.4,-1,547.8,18.8,-1,5.2,5.01,2015-11-03T22:27:30.084Z,30.2,0.457097,37.7858439375,-122.403347563,iBihiaxymY,101037.4,1446589647.32154,2015-11-03T22:27:30.084Z
-1,-1,53.2,41,101.8,-1,E,41,b8:27:eb:8a:84:f0,354,N,14,-1,511,-1,547.8,19.2,-1,5.4,4.998,2015-11-03T22:27:31.037Z,12.68,0.4690632,37.7858348167,-122.40337835,PfiiNZC8rG,101040.8,1446589631.77962,2015-11-03T22:27:31.037Z
-1,-1,57,41.8333333333,102.166666667,-1,E,41,b8:27:eb:8a:84:f0,346.333333333,N,16.5,-1,507,-1,547.5,19,-1,5.1666666667,5.0133333333,2015-11-03T22:27:32.878Z,30.8833333333,0.7465113333,37.7858432222,-122.403340806,WECBSyBJje,101034.833333,1446589651.77254,2015-11-03T22:27:32.878Z
-1,-1,49.1666666667,41,101.5,-1,E,40.5,b8:27:eb:8a:84:f0,343,N,12,-1,509,-1,547.833333333,18.5,-1,5.6666666667,4.9966666667,2015-11-03T22:27:33.837Z,18.5833333333,0.5236536667,37.78583125,-122.403370556,oVkhEM01b5,101042.833333,1446589647.85553,2015-11-03T22:27:33.837Z
-1,-1,53.6666666667,41,101.5,-1,E,41,b8:27:eb:8a:84:f0,342.333333333,N,14,-1,508.833333333,-1,548,19,-1,5,5.01,2015-11-03T22:27:34.040Z,26.6666666667,0.3738143333,37.785836625,-122.403351278,wIFMVzHxEi,101039.166667,1446589643.01927,2015-11-03T22:27:34.040Z
-1,-1,59.2,41,102,-1,E,41,b8:27:eb:8a:84:f0,341.2,N,17.6,-1,510,-1,547.2,19,-1,5,5.012,2015-11-03T22:27:41.035Z,37.44,0.8581084,37.7858397833,-122.403315217,PbUD72y56U,101036,1446589657.31794,2015-11-03T22:27:41.035Z
-1,-1,73,41,102.166666667,-1,E,40.8333333333,b8:27:eb:8a:84:f0,341.166666667,N,14.3333333333,-1,509.666666667,-1,547.166666667,18.8333333333,-1,5,5.0133333333,2015-11-03T22:27:42.142Z,39.1833333333,1.5320396667,37.7858104167,-122.403230083,GxjaYp9lmq,101036.666667,1446589661.5486,2015-11-03T22:27:42.142Z
-1,-1,98.6,41,102,-1,E,41.2,b8:27:eb:8a:84:f0,343.2,N,11.2,-1,510.2,-1,547.6,19,-1,4,5.006,2015-11-03T22:27:47.137Z,40.26,0.6887756,37.7857813333,-122.403173367,j7hFzCadPf,101038.6,1446589666.40353,2015-11-03T22:27:47.137Z
-1,-1,73.5,41,102.166666667,-1,E,41,b8:27:eb:8a:84:f0,350.5,N,10,-1,508.333333333,-1,547.833333333,18.8333333333,-1,4.3333333333,5.005,2015-11-03T22:27:53.180Z,40.5333333333,2.118523,37.7858009167,-122.403120389,J18SQBpziN,101038.333333,1446589672.28784,2015-11-03T22:27:53.180Z
-1,-1,69.8,41,102.2,-1,E,40.8,b8:27:eb:8a:84:f0,348.2,N,17.8,-1,509.2,-1,547,19,-1,5,5.02,2015-11-03T22:28:03.700Z,40.7,0.8582076,37.7858327167,-122.4030353,0FqH417zmK,101042.2,1446589682.52198,2015-11-03T22:28:03.700Z
-1,-1,66.5,41,102.666666667,-1,E,41,b8:27:eb:8a:84:f0,349.5,N,12.5,-1,508.666666667,-1,547.5,18.6666666667,-1,6,5.025,2015-11-03T22:28:03.702Z,40.75,0.433826,37.7858468889,-122.403010861,vvf9sFisC1,101039.333333,1446589681.87078,2015-11-03T22:28:03.702Z
-1,-1,68,41,102.8,-1,E,41,b8:27:eb:8a:84:f0,345,N,13.8,-1,508.6,-1,547.4,19,-1,5.4,5.022,2015-11-03T22:28:06.992Z,40.8,0.4637556,37.7858569,-122.402990283,a6LiYgEJkZ,101037.4,1446589686.40444,2015-11-03T22:28:06.992Z
-1,-1,76,41,103,-1,E,41,b8:27:eb:8a:84:f0,343.5,N,13.6666666667,-1,508.833333333,-1,548.166666667,18.8333333333,-1,3,5.0116666667,2015-11-03T22:28:12.780Z,40.8,0.5712543333,37.7858548056,-122.402959611,NA1umirw2I,101038.333333,1446589691.58289,2015-11-03T22:28:12.780Z
-1,-1,57.5,41,103,-1,E,41.1666666667,b8:27:eb:8a:84:f0,339.166666667,N,14.8333333333,-1,508.333333333,-1,547.166666667,19,-1,7.6666666667,5.015,2015-11-03T22:28:43.858Z,40.8,1.1291346667,37.785837,-122.403014528,ZWQDE9mJpw,101033.833333,1446589716.82791,2015-11-03T22:28:43.858Z
